lon (deg E), lat (deg N)
-82.124, 38.005
-81.729, 37.956
-81.334, 37.906
-80.939, 37.854
-80.545, 37.801
-80.152, 37.747
-79.759, 37.691
-79.366, 37.634
-78.975, 37.576
-78.584, 37.516
-78.194, 37.455
-77.804, 37.393
-77.415, 37.329
-77.027, 37.264
-121.565, 36.264
-121.189, 36.351
-120.812, 36.437
-120.434, 36.522
-120.055, 36.605
-119.676, 36.688
-119.295, 36.769
-118.914, 36.848
-118.531, 36.927
-118.148, 37.004
-117.764, 37.080
-117.380, 37.154
-116.994, 37.228
-116.608, 37.299
-116.221, 37.370
-115.833, 37.439
-115.445, 37.507
-115.056, 37.574
-114.666, 37.639
-114.275, 37.703
-113.884, 37.766
-113.492, 37.827
-113.100, 37.887
-112.706, 37.946
-112.313, 38.003
-111.918, 38.059
-111.523, 38.114
-111.127, 38.167
-110.731, 38.219
-110.334, 38.269
-109.937, 38.318
-109.539, 38.366
-109.140, 38.412
-108.741, 38.457
-108.342, 38.501
-107.942, 38.543
-107.542, 38.584
-107.141, 38.623
-106.740, 38.662
-106.338, 38.698
-105.936, 38.733
-105.533, 38.767
-105.130, 38.800
-104.727, 38.831
-104.323, 38.861
-103.920, 38.889
-103.515, 38.916
-103.111, 38.941
-102.706, 38.965
-102.301, 38.988
-101.896, 39.009
-101.490, 39.029
-101.084, 39.048
-100.678, 39.065
-100.272, 39.080
-99.866, 39.094
-99.459, 39.107
-99.053, 39.119
-98.646, 39.129
-98.239, 39.137
-97.832, 39.144
-97.425, 39.150
-97.018, 39.154
-96.611, 39.157
-96.204, 39.158
-95.796, 39.158
-95.389, 39.157
-94.982, 39.154
-94.575, 39.150
-94.168, 39.144
-93.761, 39.137
-93.354, 39.129
-92.947, 39.119
-92.541, 39.107
-92.134, 39.094
-91.728, 39.080
-91.322, 39.065
-90.916, 39.048
-90.510, 39.029
-90.104, 39.009
-89.699, 38.988
-89.294, 38.965
-88.889, 38.941
-88.485, 38.916
-88.080, 38.889
-87.677, 38.861
-87.273, 38.831
-86.870, 38.800
-86.467, 38.767
-86.064, 38.733
-85.662, 38.698
-85.260, 38.662
-84.859, 38.623
-84.458, 38.584
-84.058, 38.543
-83.658, 38.501
-83.259, 38.457
-82.860, 38.412
-82.461, 38.366
-82.063, 38.318
-81.666, 38.269
-81.269, 38.219
-80.873, 38.167
-80.477, 38.114
-80.082, 38.059
-79.687, 38.003
-79.294, 37.946
-78.900, 37.887
-78.508, 37.827
-78.116, 37.766
-77.725, 37.703
-77.334, 37.639
-76.944, 37.574
-76.555, 37.507
-121.674, 36.568
-121.297, 36.656
-120.918, 36.742
-120.539, 36.827
-120.158, 36.911
-119.777, 36.994
-119.395, 37.075
-119.012, 37.155
-118.629, 37.234
-118.244, 37.311
-117.859, 37.388
-117.472, 37.462
-117.085, 37.536
-116.698, 37.608
-116.309, 37.679
-115.920, 37.749
-115.530, 37.817
-115.139, 37.884
-114.748, 37.950
-114.355, 38.014
-113.963, 38.077
-113.569, 38.138
-113.175, 38.199
-112.780, 38.257
-112.384, 38.315
-111.988, 38.371
-111.591, 38.426
-111.194, 38.479
-110.796, 38.531
-110.398, 38.582
-109.999, 38.631
-109.599, 38.679
-109.199, 38.726
-108.798, 38.771
-108.397, 38.815
-107.995, 38.857
-107.593, 38.898
-107.190, 38.938
-106.787, 38.976
-106.384, 39.013
-105.980, 39.049
-105.576, 39.083
-105.171, 39.115
-104.766, 39.147
-104.361, 39.176
-103.955, 39.205
-103.549, 39.232
-103.143, 39.257
-102.736, 39.282
-102.329, 39.304
-101.922, 39.326
-101.515, 39.346
-101.107, 39.364
-100.699, 39.381
-100.291, 39.397
-99.883, 39.411
-99.475, 39.424
-99.066, 39.435
-98.658, 39.445
-98.249, 39.454
-97.840, 39.461
-97.431, 39.467
-97.022, 39.471
-96.613, 39.474
-96.204, 39.475
-95.796, 39.475
-95.387, 39.474
-94.978, 39.471
-94.569, 39.467
-94.160, 39.461
-93.751, 39.454
-93.342, 39.445
-92.934, 39.435
-92.525, 39.424
-92.117, 39.411
-91.709, 39.397
-91.301, 39.381
-90.893, 39.364
-90.485, 39.346
-90.078, 39.326
-89.671, 39.304
-89.264, 39.282
-88.857, 39.257
-88.451, 39.232
-88.045, 39.205
-87.639, 39.176
-87.234, 39.147
-86.829, 39.115
-86.424, 39.083
-86.020, 39.049
-85.616, 39.013
-85.213, 38.976
-84.810, 38.938
-84.407, 38.898
-84.005, 38.857
-83.603, 38.815
-83.202, 38.771
-82.801, 38.726
-82.401, 38.679
-82.001, 38.631
-81.602, 38.582
-81.204, 38.531
-80.806, 38.479
-80.409, 38.426
-80.012, 38.371
-79.616, 38.315
-79.220, 38.257
-78.825, 38.199
-78.431, 38.138
-78.037, 38.077
-77.645, 38.014
-77.252, 37.950
-76.861, 37.884
-76.470, 37.817
-75.691, 37.679
-121.784, 36.872
-121.405, 36.960
-121.025, 37.047
-120.644, 37.133
-120.263, 37.217
-119.880, 37.300
-119.496, 37.382
-119.112, 37.462
-118.727, 37.541
-118.341, 37.619
-117.954, 37.695
-117.566, 37.771
-117.177, 37.844
-116.788, 37.917
-116.398, 37.988
-116.007, 38.058
-115.615, 38.127
-115.223, 38.194
-114.830, 38.260
-114.436, 38.324
-114.042, 38.388
-113.646, 38.449
-113.251, 38.510
-112.854, 38.569
-112.457, 38.627
-112.059, 38.683
-111.661, 38.738
-111.262, 38.792
-110.862, 38.844
-110.462, 38.895
-110.061, 38.945
-109.659, 38.993
-109.258, 39.040
-108.855, 39.085
-108.452, 39.129
-108.049, 39.172
-107.645, 39.213
-107.241, 39.253
-106.836, 39.291
-106.430, 39.328
-106.025, 39.364
-105.619, 39.398
-105.212, 39.431
-104.805, 39.462
-104.398, 39.492
-103.991, 39.521
-103.583, 39.548
-103.175, 39.573
-102.766, 39.598
-102.358, 39.621
-101.949, 39.642
-101.540, 39.662
-101.130, 39.681
-100.720, 39.698
-100.311, 39.713
-99.901, 39.728
-99.490, 39.741
-99.080, 39.752
-98.670, 39.762
-98.259, 39.771
-97.849, 39.778
-97.438, 39.784
-97.027, 39.788
-96.616, 39.791
-96.205, 39.792
-95.795, 39.792
-95.384, 39.791
-94.973, 39.788
-94.562, 39.784
-94.151, 39.778
-93.741, 39.771
-93.330, 39.762
-92.920, 39.752
-92.510, 39.741
-92.099, 39.728
-91.689, 39.713
-91.280, 39.698
-90.870, 39.681
-90.460, 39.662
-90.051, 39.642
-89.642, 39.621
-89.234, 39.598
-88.825, 39.573
-88.417, 39.548
-88.009, 39.521
-87.602, 39.492
-87.195, 39.462
-86.788, 39.431
-86.381, 39.398
-85.975, 39.364
-85.570, 39.328
-85.164, 39.291
-84.759, 39.253
-84.355, 39.213
-83.951, 39.172
-83.548, 39.129
-83.145, 39.085
-82.742, 39.040
-82.341, 38.993
-81.939, 38.945
-81.538, 38.895
-81.138, 38.844
-80.738, 38.792
-80.339, 38.738
-79.941, 38.683
-79.543, 38.627
-79.146, 38.569
-78.749, 38.510
-78.354, 38.449
-77.958, 38.388
-77.564, 38.324
-77.170, 38.260
-76.385, 38.127
-75.602, 37.988
-121.895, 37.176
-121.515, 37.265
-121.133, 37.352
-120.751, 37.438
-120.368, 37.523
-119.983, 37.606
-119.598, 37.688
-119.212, 37.769
-118.826, 37.848
-118.438, 37.926
-118.050, 38.003
-117.660, 38.079
-117.270, 38.153
-116.879, 38.226
-116.488, 38.297
-116.095, 38.367
-115.702, 38.436
-115.308, 38.504
-114.913, 38.570
-114.518, 38.635
-114.121, 38.698
-113.725, 38.760
-113.327, 38.821
-112.929, 38.881
-112.530, 38.939
-112.130, 38.995
-111.730, 39.051
-111.330, 39.104
-110.928, 39.157
-110.526, 39.208
-110.124, 39.258
-109.721, 39.306
-109.317, 39.353
-108.913, 39.399
-108.508, 39.443
-108.103, 39.486
-107.697, 39.527
-107.291, 39.567
-106.884, 39.606
-106.477, 39.643
-106.070, 39.679
-105.662, 39.713
-105.254, 39.746
-104.845, 39.777
-104.436, 39.808
-104.027, 39.836
-103.617, 39.863
-103.207, 39.889
-102.797, 39.914
-102.386, 39.937
-101.976, 39.958
-101.565, 39.978
-101.153, 39.997
-100.742, 40.014
-100.330, 40.030
-99.918, 40.044
-99.506, 40.057
-99.094, 40.069
-98.682, 40.079
-98.269, 40.088
-97.857, 40.095
-97.444, 40.101
-97.032, 40.105
-96.619, 40.108
-96.206, 40.109
-95.794, 40.109
-95.381, 40.108
-94.968, 40.105
-94.556, 40.101
-94.143, 40.095
-93.731, 40.088
-93.318, 40.079
-92.906, 40.069
-92.494, 40.057
-92.082, 40.044
-91.670, 40.030
-91.258, 40.014
-90.847, 39.997
-90.435, 39.978
-90.024, 39.958
-89.614, 39.937
-89.203, 39.914
-88.793, 39.889
-88.383, 39.863
-87.973, 39.836
-87.564, 39.808
-87.155, 39.777
-86.746, 39.746
-86.338, 39.713
-85.930, 39.679
-85.523, 39.643
-85.116, 39.606
-84.709, 39.567
-84.303, 39.527
-83.897, 39.486
-83.492, 39.443
-83.087, 39.399
-82.683, 39.353
-82.279, 39.306
-81.876, 39.258
-81.474, 39.208
-81.072, 39.157
-80.670, 39.104
-80.270, 39.051
-79.870, 38.995
-79.470, 38.939
-79.071, 38.881
-78.673, 38.821
-78.275, 38.760
-77.879, 38.698
-77.482, 38.635
-77.087, 38.570
-76.692, 38.504
-75.905, 38.367
-75.512, 38.297
-122.388, 37.390
-121.625, 37.569
-121.242, 37.657
-120.858, 37.743
-120.473, 37.828
-120.088, 37.912
-119.701, 37.994
-119.314, 38.075
-118.925, 38.155
-118.536, 38.234
-118.146, 38.311
-117.755, 38.387
-117.364, 38.461
-116.971, 38.534
-116.578, 38.606
-116.184, 38.677
-115.789, 38.746
-115.393, 38.814
-114.997, 38.880
-114.600, 38.945
-114.202, 39.009
-113.803, 39.071
-113.404, 39.132
-113.004, 39.192
-112.604, 39.250
-112.202, 39.307
-111.801, 39.363
-111.398, 39.417
-110.995, 39.470
-110.591, 39.521
-110.187, 39.571
-109.782, 39.620
-109.377, 39.667
-108.971, 39.713
-108.564, 39.757
-108.157, 39.800
-107.750, 39.842
-107.342, 39.882
-106.934, 39.920
-106.525, 39.958
-106.116, 39.994
-105.706, 40.028
-105.296, 40.061
-104.885, 40.093
-104.474, 40.123
-104.063, 40.152
-103.652, 40.179
-103.240, 40.205
-102.828, 40.230
-102.415, 40.253
-102.003, 40.274
-101.590, 40.295
-101.177, 40.313
-100.763, 40.331
-100.350, 40.347
-99.936, 40.361
-99.522, 40.374
-99.108, 40.386
-98.694, 40.396
-98.280, 40.404
-97.865, 40.412
-97.451, 40.417
-97.036, 40.422
-96.622, 40.425
-96.207, 40.426
-95.793, 40.426
-95.378, 40.425
-94.964, 40.422
-94.549, 40.417
-94.135, 40.412
-93.720, 40.404
-93.306, 40.396
-92.892, 40.386
-92.478, 40.374
-92.064, 40.361
-91.650, 40.347
-91.237, 40.331
-90.823, 40.313
-90.410, 40.295
-89.997, 40.274
-89.585, 40.253
-89.172, 40.230
-88.760, 40.205
-88.348, 40.179
-87.937, 40.152
-87.526, 40.123
-87.115, 40.093
-86.704, 40.061
-86.294, 40.028
-85.884, 39.994
-85.475, 39.958
-85.066, 39.920
-84.658, 39.882
-84.250, 39.842
-83.843, 39.800
-83.436, 39.757
-83.029, 39.713
-82.623, 39.667
-82.218, 39.620
-81.813, 39.571
-81.409, 39.521
-81.005, 39.470
-80.602, 39.417
-80.199, 39.363
-79.798, 39.307
-79.396, 39.250
-78.996, 39.192
-78.596, 39.132
-78.197, 39.071
-77.798, 39.009
-77.400, 38.945
-77.003, 38.880
-76.607, 38.814
-75.816, 38.677
-75.422, 38.606
-122.120, 37.785
-121.736, 37.874
-121.352, 37.962
-120.967, 38.048
-120.580, 38.134
-120.193, 38.218
-119.805, 38.301
-119.416, 38.382
-119.026, 38.462
-118.635, 38.541
-118.244, 38.618
-117.851, 38.695
-117.458, 38.769
-117.064, 38.843
-116.669, 38.915
-116.273, 38.986
-115.877, 39.055
-115.479, 39.123
-115.081, 39.190
-114.683, 39.256
-114.283, 39.320
-113.883, 39.382
-113.482, 39.444
-113.080, 39.503
-112.678, 39.562
-112.275, 39.619
-111.872, 39.675
-111.467, 39.729
-111.062, 39.782
-110.657, 39.834
-110.251, 39.884
-109.844, 39.933
-109.437, 39.980
-109.029, 40.026
-108.621, 40.071
-108.212, 40.114
-107.803, 40.156
-107.393, 40.196
-106.983, 40.235
-106.573, 40.273
-106.161, 40.309
-105.750, 40.343
-105.338, 40.376
-104.926, 40.408
-104.513, 40.439
-104.100, 40.468
-103.687, 40.495
-103.273, 40.521
-102.859, 40.546
-102.445, 40.569
-102.030, 40.591
-101.615, 40.611
-101.200, 40.630
-100.785, 40.647
-100.370, 40.663
-99.954, 40.678
-99.538, 40.691
-99.122, 40.702
-98.706, 40.712
-98.290, 40.721
-97.874, 40.728
-97.458, 40.734
-97.041, 40.738
-96.625, 40.741
-96.208, 40.743
-95.792, 40.743
-95.375, 40.741
-94.959, 40.738
-94.542, 40.734
-94.126, 40.728
-93.710, 40.721
-93.294, 40.712
-92.878, 40.702
-92.462, 40.691
-92.046, 40.678
-91.630, 40.663
-91.215, 40.647
-90.800, 40.630
-90.385, 40.611
-89.970, 40.591
-89.555, 40.569
-89.141, 40.546
-88.727, 40.521
-88.313, 40.495
-87.900, 40.468
-87.487, 40.439
-87.074, 40.408
-86.662, 40.376
-86.250, 40.343
-85.839, 40.309
-85.427, 40.273
-85.017, 40.235
-84.607, 40.196
-84.197, 40.156
-83.788, 40.114
-83.379, 40.071
-82.971, 40.026
-82.563, 39.980
-82.156, 39.933
-81.749, 39.884
-81.343, 39.834
-80.938, 39.782
-80.533, 39.729
-80.128, 39.675
-79.725, 39.619
-79.322, 39.562
-78.920, 39.503
-78.518, 39.444
-78.117, 39.382
-77.717, 39.320
-77.317, 39.256
-76.919, 39.190
-76.521, 39.123
-76.123, 39.055
-75.727, 38.986
-75.331, 38.915
-122.618, 37.998
-122.234, 38.089
-121.849, 38.178
-121.463, 38.266
-121.076, 38.353
-120.688, 38.439
-120.299, 38.524
-119.910, 38.607
-119.519, 38.689
-119.128, 38.769
-118.735, 38.848
-118.342, 38.926
-117.948, 39.002
-117.553, 39.078
-117.157, 39.151
-116.761, 39.224
-116.363, 39.295
-115.965, 39.365
-115.566, 39.433
-115.167, 39.500
-114.766, 39.566
-114.365, 39.630
-113.963, 39.693
-113.561, 39.755
-113.157, 39.815
-112.753, 39.874
-112.349, 39.931
-111.943, 39.987
-111.537, 40.042
-111.131, 40.095
-110.723, 40.147
-110.316, 40.197
-109.907, 40.246
-109.498, 40.294
-109.089, 40.340
-108.679, 40.385
-108.268, 40.428
-107.857, 40.470
-107.445, 40.510
-107.033, 40.550
-106.621, 40.587
-106.208, 40.623
-105.795, 40.658
-105.381, 40.692
-104.967, 40.724
-104.552, 40.754
-104.137, 40.783
-103.722, 40.811
-103.306, 40.837
-102.891, 40.862
-102.474, 40.885
-102.058, 40.907
-101.641, 40.927
-101.224, 40.946
-100.807, 40.963
-100.390, 40.979
-99.972, 40.994
-99.555, 41.007
-99.137, 41.019
-98.719, 41.029
-98.301, 41.038
-97.883, 41.045
-97.464, 41.051
-97.046, 41.055
-96.628, 41.058
-96.209, 41.060
-95.791, 41.060
-95.372, 41.058
-94.954, 41.055
-94.536, 41.051
-94.117, 41.045
-93.699, 41.038
-93.281, 41.029
-92.863, 41.019
-92.445, 41.007
-92.028, 40.994
-91.610, 40.979
-91.193, 40.963
-90.776, 40.946
-90.359, 40.927
-89.942, 40.907
-89.526, 40.885
-89.109, 40.862
-88.694, 40.837
-88.278, 40.811
-87.863, 40.783
-87.448, 40.754
-87.033, 40.724
-86.619, 40.692
-86.205, 40.658
-85.792, 40.623
-85.379, 40.587
-84.967, 40.550
-84.143, 40.470
-83.732, 40.428
-83.321, 40.385
-82.911, 40.340
-82.502, 40.294
-82.093, 40.246
-81.684, 40.197
-81.277, 40.147
-80.869, 40.095
-80.463, 40.042
-80.057, 39.987
-79.651, 39.931
-79.247, 39.874
-78.843, 39.815
-78.439, 39.755
-78.037, 39.693
-77.635, 39.630
-77.234, 39.566
-76.833, 39.500
-76.434, 39.433
-75.637, 39.295
-74.843, 39.151
-122.734, 38.301
-122.348, 38.392
-121.962, 38.482
-121.574, 38.571
-121.186, 38.658
-120.797, 38.745
-120.406, 38.829
-120.015, 38.913
-119.623, 38.995
-119.230, 39.076
-118.836, 39.155
-118.441, 39.233
-118.046, 39.310
-117.649, 39.386
-117.252, 39.460
-116.854, 39.533
-116.455, 39.604
-116.055, 39.674
-115.654, 39.743
-115.253, 39.810
-114.851, 39.876
-114.448, 39.941
-114.044, 40.004
-113.640, 40.066
-113.235, 40.126
-112.829, 40.185
-112.422, 40.243
-112.015, 40.299
-111.608, 40.354
-111.199, 40.407
-110.790, 40.459
-110.381, 40.510
-109.970, 40.559
-109.560, 40.607
-109.148, 40.653
-108.736, 40.698
-108.324, 40.742
-107.911, 40.784
-107.498, 40.825
-107.084, 40.864
-106.670, 40.902
-106.255, 40.938
-105.839, 40.973
-105.424, 41.007
-105.008, 41.039
-104.591, 41.069
-104.175, 41.099
-103.757, 41.126
-103.340, 41.153
-102.922, 41.177
-102.504, 41.201
-102.086, 41.223
-101.667, 41.243
-101.248, 41.262
-100.829, 41.280
-100.410, 41.296
-99.991, 41.310
-99.571, 41.324
-99.151, 41.335
-98.731, 41.345
-98.311, 41.354
-97.891, 41.362
-97.471, 41.367
-97.051, 41.372
-96.631, 41.375
-96.210, 41.376
-95.790, 41.376
-95.369, 41.375
-94.949, 41.372
-94.529, 41.367
-94.109, 41.362
-93.689, 41.354
-93.269, 41.345
-92.849, 41.335
-92.429, 41.324
-92.009, 41.310
-91.590, 41.296
-91.171, 41.280
-90.752, 41.262
-90.333, 41.243
-89.914, 41.223
-89.496, 41.201
-89.078, 41.177
-88.660, 41.153
-88.243, 41.126
-87.825, 41.099
-87.409, 41.069
-86.992, 41.039
-86.576, 41.007
-86.161, 40.973
-85.745, 40.938
-85.330, 40.902
-84.916, 40.864
-84.502, 40.825
-84.089, 40.784
-83.676, 40.742
-83.264, 40.698
-82.852, 40.653
-82.440, 40.607
-82.030, 40.559
-81.619, 40.510
-81.210, 40.459
-80.801, 40.407
-80.392, 40.354
-79.985, 40.299
-79.578, 40.243
-79.171, 40.185
-78.765, 40.126
-78.360, 40.066
-77.956, 40.004
-77.552, 39.941
-77.149, 39.876
-76.747, 39.810
-76.346, 39.743
-75.945, 39.674
-75.146, 39.533
-74.748, 39.460
-123.237, 38.511
-122.851, 38.604
-122.464, 38.696
-122.076, 38.786
-121.687, 38.876
-121.297, 38.963
-120.906, 39.050
-120.514, 39.135
-120.122, 39.219
-119.728, 39.301
-119.333, 39.382
-118.938, 39.462
-118.541, 39.541
-118.144, 39.618
-117.746, 39.694
-117.347, 39.768
-116.947, 39.841
-116.546, 39.913
-116.145, 39.983
-115.743, 40.052
-115.340, 40.120
-114.936, 40.186
-114.531, 40.251
-114.126, 40.314
-113.720, 40.377
-113.313, 40.437
-112.905, 40.497
-112.497, 40.554
-112.088, 40.611
-111.679, 40.666
-111.269, 40.720
-110.858, 40.772
-110.446, 40.823
-110.034, 40.872
-109.622, 40.920
-109.209, 40.967
-108.795, 41.012
-108.381, 41.056
-107.966, 41.098
-107.551, 41.139
-107.135, 41.178
-106.719, 41.216
-106.302, 41.253
-105.885, 41.288
-105.467, 41.322
-105.049, 41.354
-104.631, 41.385
-104.212, 41.414
-103.793, 41.442
-103.374, 41.468
-102.954, 41.493
-102.534, 41.517
-102.114, 41.539
-101.694, 41.559
-101.273, 41.578
-100.852, 41.596
-100.431, 41.612
-100.009, 41.627
-99.588, 41.640
-99.166, 41.652
-98.744, 41.662
-98.322, 41.671
-97.900, 41.678
-97.478, 41.684
-97.056, 41.688
-96.633, 41.691
-96.211, 41.693
-95.789, 41.693
-95.367, 41.691
-94.944, 41.688
-94.522, 41.684
-94.100, 41.678
-93.678, 41.671
-93.256, 41.662
-92.834, 41.652
-92.412, 41.640
-91.991, 41.627
-91.569, 41.612
-91.148, 41.596
-90.727, 41.578
-90.306, 41.559
-89.886, 41.539
-89.466, 41.517
-89.046, 41.493
-88.626, 41.468
-88.207, 41.442
-87.788, 41.414
-87.369, 41.385
-86.951, 41.354
-86.533, 41.322
-86.115, 41.288
-85.698, 41.253
-85.281, 41.216
-84.865, 41.178
-84.449, 41.139
-84.034, 41.098
-83.619, 41.056
-83.205, 41.012
-82.791, 40.967
-82.378, 40.920
-81.966, 40.872
-81.554, 40.823
-81.142, 40.772
-80.731, 40.720
-80.321, 40.666
-79.912, 40.611
-79.503, 40.554
-79.095, 40.497
-78.687, 40.437
-78.280, 40.377
-77.874, 40.314
-77.469, 40.251
-77.064, 40.186
-76.660, 40.120
-76.257, 40.052
-75.855, 39.983
-75.454, 39.913
-75.053, 39.841
-74.653, 39.768
-74.254, 39.694
-123.356, 38.814
-122.969, 38.908
-122.581, 39.000
-122.191, 39.090
-121.801, 39.180
-121.409, 39.268
-121.017, 39.355
-120.623, 39.440
-120.229, 39.525
-119.834, 39.607
-119.437, 39.689
-119.040, 39.769
-118.642, 39.848
-118.243, 39.925
-117.844, 40.002
-117.443, 40.076
-117.041, 40.150
-116.639, 40.222
-116.236, 40.292
-115.832, 40.362
-115.427, 40.430
-115.022, 40.496
-114.615, 40.561
-114.208, 40.625
-113.800, 40.687
-113.392, 40.748
-112.982, 40.808
-112.162, 40.923
-111.750, 40.978
-111.339, 41.032
-110.926, 41.084
-110.513, 41.136
-110.099, 41.185
-109.684, 41.233
-109.269, 41.280
-108.854, 41.326
-108.438, 41.369
-108.021, 41.412
-107.604, 41.453
-107.186, 41.493
-106.768, 41.531
-106.350, 41.567
-105.931, 41.603
-105.511, 41.636
-105.091, 41.669
-104.671, 41.700
-104.251, 41.729
-103.830, 41.757
-103.408, 41.784
-102.987, 41.809
-102.565, 41.832
-102.143, 41.854
-101.720, 41.875
-101.297, 41.894
-100.874, 41.912
-100.451, 41.928
-100.028, 41.943
-99.604, 41.956
-99.181, 41.968
-98.757, 41.978
-98.333, 41.987
-97.909, 41.995
-97.485, 42.000
-97.061, 42.005
-96.636, 42.008
-96.212, 42.009
-95.788, 42.009
-95.364, 42.008
-94.939, 42.005
-94.515, 42.000
-94.091, 41.995
-93.667, 41.987
-93.243, 41.978
-92.819, 41.968
-92.396, 41.956
-91.972, 41.943
-91.549, 41.928
-91.126, 41.912
-90.703, 41.894
-90.280, 41.875
-89.857, 41.854
-89.435, 41.832
-89.013, 41.809
-88.592, 41.784
-88.170, 41.757
-87.749, 41.729
-86.909, 41.669
-86.489, 41.636
-86.069, 41.603
-85.650, 41.567
-85.232, 41.531
-84.814, 41.493
-84.396, 41.453
-83.979, 41.412
-83.562, 41.369
-83.146, 41.326
-82.731, 41.280
-82.316, 41.233
-81.901, 41.185
-81.487, 41.136
-81.074, 41.084
-80.661, 41.032
-80.250, 40.978
-79.838, 40.923
-79.428, 40.866
-79.018, 40.808
-78.608, 40.748
-78.200, 40.687
-77.792, 40.625
-77.385, 40.561
-76.978, 40.496
-76.573, 40.430
-76.168, 40.362
-75.764, 40.292
-75.361, 40.222
-74.959, 40.150
-74.557, 40.076
-74.156, 40.002
-123.477, 39.117
-123.088, 39.211
-122.698, 39.303
-122.307, 39.394
-121.915, 39.484
-121.522, 39.573
-121.128, 39.660
-120.733, 39.746
-120.337, 39.830
-119.940, 39.913
-119.144, 40.076
-118.744, 40.155
-118.344, 40.233
-117.942, 40.309
-117.540, 40.384
-117.137, 40.458
-116.733, 40.530
-116.328, 40.601
-115.922, 40.671
-115.515, 40.739
-115.108, 40.806
-114.700, 40.871
-114.291, 40.935
-113.882, 40.998
-113.471, 41.059
-113.060, 41.119
-112.236, 41.234
-111.823, 41.290
-111.409, 41.344
-110.995, 41.397
-110.580, 41.448
-110.164, 41.498
-109.748, 41.546
-109.331, 41.593
-108.913, 41.639
-108.495, 41.683
-108.077, 41.726
-107.658, 41.767
-107.238, 41.807
-106.818, 41.845
-106.398, 41.882
-105.977, 41.917
-105.555, 41.951
-105.134, 41.984
-104.712, 42.015
-104.289, 42.044
-103.866, 42.072
-103.443, 42.099
-103.019, 42.124
-102.595, 42.148
-102.171, 42.170
-101.747, 42.191
-101.322, 42.210
-100.897, 42.228
-100.472, 42.244
-100.047, 42.259
-99.621, 42.272
-99.196, 42.284
-98.770, 42.294
-98.344, 42.303
-97.918, 42.311
-97.492, 42.317
-97.066, 42.321
-96.639, 42.324
-96.213, 42.326
-95.787, 42.326
-95.361, 42.324
-94.934, 42.321
-94.508, 42.317
-94.082, 42.311
-93.656, 42.303
-93.230, 42.294
-92.804, 42.284
-92.379, 42.272
-91.953, 42.259
-91.528, 42.244
-91.103, 42.228
-90.678, 42.210
-90.253, 42.191
-89.829, 42.170
-89.405, 42.148
-88.981, 42.124
-88.557, 42.099
-88.134, 42.072
-87.711, 42.044
-86.445, 41.951
-86.023, 41.917
-85.602, 41.882
-85.182, 41.845
-84.762, 41.807
-84.342, 41.767
-83.923, 41.726
-83.505, 41.683
-81.420, 41.448
-81.005, 41.397
-80.591, 41.344
-80.177, 41.290
-79.764, 41.234
-79.352, 41.177
-78.940, 41.119
-78.529, 41.059
-78.118, 40.998
-77.709, 40.935
-77.300, 40.871
-76.892, 40.806
-76.485, 40.739
-76.078, 40.671
-75.672, 40.601
-75.267, 40.530
-74.863, 40.458
-74.460, 40.384
-74.058, 40.309
-123.599, 39.420
-123.208, 39.514
-122.817, 39.607
-122.424, 39.698
-122.031, 39.788
-121.636, 39.877
-121.241, 39.965
-120.844, 40.051
-120.446, 40.136
-120.048, 40.219
-119.649, 40.302
-119.248, 40.382
-118.847, 40.462
-118.445, 40.540
-118.041, 40.617
-117.637, 40.692
-117.233, 40.766
-116.827, 40.839
-116.420, 40.910
-116.013, 40.980
-115.605, 41.049
-115.196, 41.116
-114.786, 41.181
-114.375, 41.246
-113.964, 41.309
-113.552, 41.370
-113.139, 41.430
-112.725, 41.489
-112.311, 41.546
-111.896, 41.602
-111.480, 41.656
-111.064, 41.709
-110.647, 41.761
-110.230, 41.811
-109.811, 41.859
-109.393, 41.906
-108.973, 41.952
-108.553, 41.997
-108.133, 42.039
-107.712, 42.081
-107.291, 42.121
-106.869, 42.159
-106.446, 42.196
-106.023, 42.232
-105.600, 42.266
-105.176, 42.298
-104.752, 42.330
-104.328, 42.359
-103.903, 42.388
-103.478, 42.414
-103.052, 42.440
-102.626, 42.463
-102.200, 42.486
-101.774, 42.506
-101.347, 42.526
-100.920, 42.544
-100.493, 42.560
-100.066, 42.575
-99.638, 42.588
-99.211, 42.600
-98.783, 42.611
-98.355, 42.620
-97.927, 42.627
-97.499, 42.633
-97.071, 42.637
-96.642, 42.640
-96.214, 42.642
-95.786, 42.642
-95.358, 42.640
-94.929, 42.637
-94.501, 42.633
-94.073, 42.627
-93.645, 42.620
-93.217, 42.611
-92.789, 42.600
-92.362, 42.588
-91.934, 42.575
-91.507, 42.560
-91.080, 42.544
-90.653, 42.526
-90.226, 42.506
-89.800, 42.486
-89.374, 42.463
-88.948, 42.440
-88.522, 42.414
-88.097, 42.388
-85.977, 42.232
-85.554, 42.196
-85.131, 42.159
-84.709, 42.121
-84.288, 42.081
-83.867, 42.039
-83.447, 41.997
-80.936, 41.709
-80.520, 41.656
-80.104, 41.602
-79.689, 41.546
-79.275, 41.489
-78.861, 41.430
-78.448, 41.370
-78.036, 41.309
-77.625, 41.246
-77.214, 41.181
-76.804, 41.116
-76.395, 41.049
-75.987, 40.980
-75.580, 40.910
-75.173, 40.839
-74.767, 40.766
-74.363, 40.692
-73.959, 40.617
-123.722, 39.722
-123.330, 39.816
