 nmsg,subset,cycletime,ntb,SID,XOB,YOB,DHR,TYP,ELV,SAID,T29,POB,QOB,TOB,ZOB,UOB,VOB,PWO,CAT,PRSS,PQM,QQM,TQM,ZQM,WQM,NUL,PWQ,POE,QOE,TOE,NUL,WOE,NUL,PWE,
 16,ADPSFC,2022042912,74,07677,6.6800000000000015,43.2,0.0,292.0,110.0,100000000000.0,511.0,1000.1,100000000000.0,100000000000.0,100000000000.0,-2.4,2.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,78,07688,7.130000000000001,43.57,0.0,292.0,74.0,100000000000.0,511.0,1004.4,100000000000.0,100000000000.0,100000000000.0,-1.3,2.3,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 17,ADPSFC,2022042912,11,78718,270.82000000000005,14.43,0.0,292.0,626.0,100000000000.0,511.0,941.8,100000000000.0,100000000000.0,100000000000.0,0.0,-2.1,100000000000.0,6.0,100000000000.0,14.0,100000000000.0,100000000000.0,100000000000.0,14.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 17,ADPSFC,2022042912,41,07203,356.50000000000017,47.65000000000001,0.0,292.0,54.0,100000000000.0,511.0,1006.9,100000000000.0,100000000000.0,100000000000.0,-1.4,-1.6,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,7,03039,354.32000000000016,57.41,0.0,192.0,773.0,100000000000.0,511.0,921.6,3813.0,7.800000000000002,773.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,9,03065,356.37,57.12,0.0,192.0,1245.0,100000000000.0,511.0,872.4000000000002,100000000000.0,100000000000.0,1245.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,11,03072,356.58,56.88,0.0,192.0,933.0,100000000000.0,511.0,903.6,3946.0,8.200000000000001,933.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,13,03227,357.55,54.68000000000001,0.0,192.0,847.0,100000000000.0,511.0,912.8,3444.0,6.800000000000002,847.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,15,03318,356.97,53.77,0.0,192.0,10.0,100000000000.0,511.0,1012.0,4874.0,11.7,10.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,14.0,14.0,14.0,14.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,22,03797,1.35,51.35,0.0,192.0,44.0,100000000000.0,511.0,1008.0,100000000000.0,100000000000.0,44.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,26,78714,274.07000000000005,14.9,0.0,192.0,442.0,100000000000.0,511.0,962.4,16535.0,21.6,442.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,29,03770,359.87,51.50000000000001,0.0,192.0,5.0,100000000000.0,511.0,1012.6,4223.0,10.0,5.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,14.0,14.0,14.0,14.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,45,07022,358.50000000000017,49.65000000000001,0.0,192.0,130.0,100000000000.0,511.0,997.7,100000000000.0,100000000000.0,130.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,47,07029,359.23,49.35,0.0,192.0,73.0,100000000000.0,511.0,1004.5,100000000000.0,100000000000.0,73.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,49,07034,358.2,49.37,0.0,192.0,61.0,100000000000.0,511.0,1005.9,100000000000.0,100000000000.0,61.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,51,07116,355.99,48.75000000000001,0.0,192.0,27.0,100000000000.0,511.0,1010.0,100000000000.0,13.3,27.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,53,07133,358.38000000000017,48.84,0.0,192.0,37.0,100000000000.0,511.0,1008.8,100000000000.0,100000000000.0,37.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,57,07653,5.050000000000002,43.33000000000001,0.0,192.0,27.0,100000000000.0,511.0,1010.0,100000000000.0,100000000000.0,27.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,59,07656,5.58,43.18000000000001,0.0,192.0,315.0,100000000000.0,511.0,976.0,100000000000.0,100000000000.0,315.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,65,07019,358.73,49.7,0.0,192.0,7.0,100000000000.0,511.0,1012.4,100000000000.0,100000000000.0,7.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,69,07216,357.71,47.23,0.0,192.0,20.0,100000000000.0,511.0,1010.8,100000000000.0,100000000000.0,20.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,71,07311,358.43,46.25000000000001,0.0,192.0,10.0,100000000000.0,511.0,1012.0,100000000000.0,100000000000.0,10.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,75,07677,6.6800000000000015,43.2,0.0,192.0,110.0,100000000000.0,511.0,1000.1,100000000000.0,100000000000.0,110.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,79,07688,7.130000000000001,43.57,0.0,192.0,74.0,100000000000.0,511.0,1004.4,100000000000.0,100000000000.0,74.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,16,78062,281.3,26.55,0.0,284.0,11.0,100000000000.0,511.0,1015.9,100000000000.0,100000000000.0,100000000000.0,-3.5,-0.6000000000000001,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,30,32580,158.78,53.06,0.0,284.0,65.0,100000000000.0,511.0,1000.1,100000000000.0,100000000000.0,100000000000.0,-6.2,-10.7,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,42,81225,304.8,5.45,0.0,284.0,15.0,100000000000.0,511.0,1011.6,100000000000.0,100000000000.0,100000000000.0,-2.4,0.9,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 17,ADPSFC,2022042912,17,78383,280.12,19.68,0.0,284.0,9999.0,100000000000.0,511.0,278.3,100000000000.0,100000000000.0,100000000000.0,-3.5,-2.0,100000000000.0,6.0,100000000000.0,8.0,100000000000.0,100000000000.0,100000000000.0,8.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 17,ADPSFC,2022042912,19,78897,298.48,16.27,0.0,284.0,8.0,100000000000.0,511.0,1013.9,100000000000.0,100000000000.0,100000000000.0,-0.8,-1.3,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 18,ADPSFC,2022042912,64,78650,270.17,13.57,0.0,284.0,15.0,100000000000.0,511.0,1008.5,100000000000.0,100000000000.0,100000000000.0,-2.1,-0.4,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,54,78460,289.3,19.47,0.0,284.0,183.0,100000000000.0,511.0,994.5,100000000000.0,100000000000.0,100000000000.0,0.0,0.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,56,78467,290.62,19.05,0.0,284.0,10.0,100000000000.0,511.0,1015.8,100000000000.0,100000000000.0,100000000000.0,0.0,0.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,58,78479,291.63,18.57,0.0,284.0,12.0,100000000000.0,511.0,1014.5,100000000000.0,100000000000.0,100000000000.0,-3.8,-1.4,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,62,78485,290.33,18.43,0.0,284.0,18.0,100000000000.0,511.0,1014.5,100000000000.0,100000000000.0,100000000000.0,-0.7000000000000001,-1.9,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,64,78486,290.12,18.43,0.0,284.0,14.0,100000000000.0,511.0,1014.6,100000000000.0,100000000000.0,100000000000.0,0.0,0.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,66,78488,291.09,18.45,0.0,284.0,94.0,100000000000.0,511.0,1003.6,100000000000.0,100000000000.0,100000000000.0,0.0,0.0,100000000000.0,6.0,100000000000.0,14.0,100000000000.0,100000000000.0,100000000000.0,14.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 20,ADPSFC,2022042912,6,CXHA,277.1,42.03,0.0,284.0,191.0,100000000000.0,512.0,1002.2,100000000000.0,100000000000.0,100000000000.0,-1.4,-0.5,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 21,ADPSFC,2022042912,72,CXRG,278.12,42.45,0.0,284.0,206.0,100000000000.0,512.0,1001.2,100000000000.0,100000000000.0,100000000000.0,-2.1,0.4,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,28,CZHB,257.68,42.82,0.0,284.0,358.0,100000000000.0,512.0,969.7,100000000000.0,100000000000.0,100000000000.0,0.3,1.5,100000000000.0,6.0,100000000000.0,14.0,100000000000.0,100000000000.0,100000000000.0,14.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,42,CXDI,279.45,42.87,0.0,284.0,232.0,100000000000.0,512.0,997.9,100000000000.0,100000000000.0,100000000000.0,-0.8,-0.6000000000000001,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,44,CWPC,280.75,42.87,0.0,284.0,184.0,100000000000.0,512.0,1004.7,100000000000.0,100000000000.0,100000000000.0,-0.8,-4.5,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,98,CTWL,280.67,42.97000000000001,0.0,284.0,178.0,100000000000.0,512.0,1005.2,100000000000.0,100000000000.0,100000000000.0,0.4,-2.6,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,114,CTZR,277.7,43.0,0.0,284.0,181.0,100000000000.0,512.0,1004.1,100000000000.0,100000000000.0,100000000000.0,-2.0,-0.7000000000000001,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 23,ADPSFC,2022042912,71,CXVN,280.6,43.18000000000001,0.0,284.0,79.0,100000000000.0,512.0,1017.6,100000000000.0,100000000000.0,100000000000.0,1.0,-1.1,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,17,78062,281.3,26.55,0.0,183.0,11.0,100000000000.0,511.0,1015.9,14531.0,22.5,11.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,31,32580,158.78,53.06,0.0,183.0,65.0,100000000000.0,511.0,1000.1,100000000000.0,100000000000.0,65.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 16,ADPSFC,2022042912,43,81225,304.8,5.45,0.0,183.0,15.0,100000000000.0,511.0,1011.6,19122.0,26.5,15.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 17,ADPSFC,2022042912,18,78383,280.12,19.68,0.0,183.0,9999.0,100000000000.0,511.0,278.3,64053.0,24.8,9999.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,8.0,8.0,8.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 17,ADPSFC,2022042912,20,78897,298.48,16.27,0.0,183.0,8.0,100000000000.0,511.0,1013.9,18065.0,24.1,8.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 18,ADPSFC,2022042912,65,78650,270.17,13.57,0.0,183.0,15.0,100000000000.0,511.0,1008.5,20744.0,25.8,15.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,55,78460,289.3,19.47,0.0,183.0,183.0,100000000000.0,511.0,994.5,13684.0,19.4,183.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,57,78467,290.62,19.05,0.0,183.0,10.0,100000000000.0,511.0,1015.8,12259.0,19.8,10.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,59,78479,291.63,18.57,0.0,183.0,12.0,100000000000.0,511.0,1014.5,13497.0,25.7,12.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,63,78485,290.33,18.43,0.0,183.0,18.0,100000000000.0,511.0,1014.5,13328.0,22.2,18.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,65,78486,290.12,18.43,0.0,183.0,14.0,100000000000.0,511.0,1014.6,16167.0,23.3,14.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,67,78488,291.09,18.45,0.0,183.0,94.0,100000000000.0,511.0,1003.6,13221.0,21.4,94.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,14.0,14.0,14.0,14.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 20,ADPSFC,2022042912,7,CXHA,277.1,42.03,0.0,183.0,191.0,100000000000.0,512.0,1002.2,2954.0,1.4,191.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 21,ADPSFC,2022042912,73,CXRG,278.12,42.45,0.0,183.0,206.0,100000000000.0,512.0,1001.2,3283.0,3.0,206.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,29,CZHB,257.68,42.82,0.0,183.0,358.0,100000000000.0,512.0,969.7,4223.0,3.0,358.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,14.0,14.0,14.0,14.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,43,CXDI,279.45,42.87,0.0,183.0,232.0,100000000000.0,512.0,997.9,2071.0,2.1,232.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,45,CWPC,280.75,42.87,0.0,183.0,184.0,100000000000.0,512.0,1004.7,2692.0,2.7,184.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,99,CTWL,280.67,42.97000000000001,0.0,183.0,178.0,100000000000.0,512.0,1005.2,3035.0,3.0,178.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 22,ADPSFC,2022042912,115,CTZR,277.7,43.0,0.0,183.0,181.0,100000000000.0,512.0,1004.1,2819.0,1.0,181.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 23,ADPSFC,2022042912,72,CXVN,280.6,43.18000000000001,0.0,183.0,79.0,100000000000.0,512.0,1017.6,3254.0,3.9,79.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,87,SBUY,294.66,-4.880000000000001,0.0,287.0,72.0,100000000000.0,512.0,1002.4,100000000000.0,100000000000.0,100000000000.0,-0.8,0.6000000000000001,100000000000.0,6.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,89,SBTT,290.0700000000001,-4.25,0.0,287.0,85.0,100000000000.0,512.0,1002.8,100000000000.0,100000000000.0,100000000000.0,-0.3,-0.9,100000000000.0,6.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,91,SKLT,290.05,-4.17,0.0,287.0,84.0,100000000000.0,512.0,1002.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,6.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,93,SBTF,295.3200000000001,-3.37,0.0,287.0,47.0,100000000000.0,512.0,1006.4,100000000000.0,100000000000.0,100000000000.0,0.0,0.0,100000000000.0,6.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,95,SECO,283.02,-0.45,0.0,287.0,220.0,100000000000.0,512.0,986.9,100000000000.0,100000000000.0,100000000000.0,0.8,-0.6000000000000001,100000000000.0,6.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 19,ADPSFC,2022042912,97,SBUA,293.02,-0.15,0.0,287.0,79.0,100000000000.0,512.0,1002.6,100000000000.0,100000000000.0,100000000000.0,0.0,0.0,100000000000.0,6.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
